MSSubClass,MSZoning,LotFrontage,LotArea,Street,LotShape,LandContour,LotConfig,LandSlope,Neighborhood,Condition1,Condition2,BldgType,HouseStyle,OverallQual,OverallCond,YearBuilt,YearRemodAdd,RoofStyle,RoofMatl,Exterior1st,Exterior2nd,MasVnrType,MasVnrArea,ExterQual,ExterCond,Foundation,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinSF1,BsmtFinType2,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,Heating,HeatingQC,CentralAir,Electrical,1stFlrSF,2ndFlrSF,LowQualFinSF,GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,KitchenQual,TotRmsAbvGrd,Functional,Fireplaces,GarageType,GarageYrBlt,GarageFinish,GarageCars,GarageArea,GarageQual,GarageCond,PavedDrive,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,MiscVal,MoSold,YrSold,SaleType,SaleCondition,SalePrice
60.0,2.0,110.0,13688.0,1.0,0.0,3.0,4.0,0.0,15.0,2.0,0.0,0.0,5.0,9.0,5.0,2003.0,2004.0,1.0,0.0,9.0,11.0,1.0,664.0,2.0,3.0,2.0,0.0,2.0,0.0,2.0,1016.0,5.0,0.0,556.0,1572.0,0.0,0.0,1.0,3.0,1572.0,1096.0,0.0,2668.0,1.0,0.0,2.0,1.0,3.0,1.0,0.0,10.0,5.0,2.0,3.0,2003.0,0.0,3.0,726.0,4.0,4.0,2.0,400.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,2008.0,5.0,2.0,131145.31
50.0,3.0,60.0,9600.0,1.0,3.0,3.0,4.0,0.0,16.0,2.0,0.0,0.0,0.0,5.0,8.0,1925.0,1994.0,2.0,0.0,9.0,11.0,2.0,0.0,3.0,3.0,2.0,3.0,2.0,2.0,5.0,0.0,5.0,0.0,702.0,702.0,0.0,2.0,1.0,3.0,842.0,630.0,0.0,1472.0,0.0,0.0,1.0,0.0,3.0,1.0,2.0,6.0,5.0,0.0,5.0,1925.0,2.0,1.0,250.0,4.0,1.0,1.0,0.0,0.0,84.0,0.0,0.0,0.0,0.0,7.0,2007.0,5.0,2.0,115311.33
20.0,2.0,57.0,7677.0,1.0,3.0,3.0,4.0,0.0,11.0,2.0,0.0,0.0,2.0,5.0,5.0,1953.0,1953.0,1.0,0.0,9.0,11.0,2.0,0.0,3.0,3.0,1.0,3.0,2.0,3.0,1.0,570.0,5.0,0.0,203.0,773.0,0.0,2.0,1.0,3.0,773.0,0.0,0.0,773.0,0.0,0.0,1.0,0.0,2.0,1.0,3.0,4.0,5.0,0.0,1.0,1953.0,2.0,1.0,240.0,4.0,4.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,2008.0,5.0,0.0,153813.0
50.0,2.0,51.0,6171.0,1.0,3.0,3.0,4.0,0.0,17.0,2.0,0.0,0.0,0.0,6.0,6.0,1925.0,1990.0,1.0,0.0,11.0,13.0,2.0,0.0,3.0,3.0,0.0,3.0,2.0,3.0,1.0,264.0,5.0,0.0,712.0,976.0,0.0,0.0,1.0,3.0,1160.0,448.0,0.0,1608.0,0.0,0.0,2.0,1.0,3.0,1.0,2.0,7.0,5.0,1.0,5.0,1925.0,2.0,1.0,216.0,1.0,4.0,2.0,147.0,16.0,0.0,0.0,0.0,0.0,0.0,10.0,2009.0,5.0,2.0,144959.71
50.0,2.0,85.0,14115.0,1.0,0.0,3.0,4.0,0.0,10.0,2.0,0.0,0.0,0.0,5.0,5.0,1993.0,1995.0,1.0,0.0,9.0,11.0,2.0,0.0,3.0,3.0,5.0,2.0,2.0,3.0,2.0,732.0,5.0,0.0,64.0,796.0,0.0,0.0,1.0,3.0,796.0,566.0,0.0,1362.0,1.0,0.0,1.0,1.0,1.0,1.0,3.0,5.0,5.0,0.0,1.0,1993.0,2.0,2.0,480.0,4.0,4.0,2.0,40.0,30.0,0.0,320.0,0.0,0.0,700.0,10.0,2009.0,5.0,2.0,206263.95
60.0,2.0,89.0,11645.0,1.0,0.0,3.0,0.0,0.0,4.0,2.0,0.0,0.0,5.0,7.0,5.0,2004.0,2004.0,1.0,0.0,9.0,11.0,2.0,0.0,2.0,3.0,2.0,2.0,2.0,3.0,5.0,0.0,5.0,0.0,860.0,860.0,0.0,0.0,1.0,3.0,860.0,860.0,0.0,1720.0,0.0,0.0,2.0,1.0,3.0,1.0,2.0,7.0,5.0,0.0,1.0,2004.0,1.0,2.0,565.0,4.0,4.0,2.0,0.0,70.0,0.0,0.0,0.0,0.0,0.0,8.0,2006.0,5.0,2.0,165796.6
20.0,2.0,80.0,17400.0,1.0,3.0,2.0,4.0,1.0,10.0,2.0,0.0,0.0,2.0,5.0,5.0,1977.0,1977.0,1.0,0.0,2.0,2.0,2.0,0.0,3.0,3.0,1.0,3.0,2.0,3.0,0.0,936.0,5.0,0.0,190.0,1126.0,0.0,1.0,1.0,3.0,1126.0,0.0,0.0,1126.0,1.0,0.0,2.0,0.0,3.0,1.0,3.0,5.0,5.0,1.0,1.0,1977.0,1.0,2.0,484.0,4.0,4.0,1.0,295.0,41.0,0.0,0.0,0.0,0.0,0.0,5.0,2006.0,5.0,2.0,249450.11
20.0,2.0,67.0,10656.0,1.0,0.0,1.0,4.0,0.0,22.0,2.0,0.0,0.0,2.0,8.0,5.0,2006.0,2007.0,1.0,0.0,9.0,11.0,3.0,274.0,2.0,3.0,2.0,2.0,2.0,0.0,5.0,0.0,5.0,0.0,1638.0,1638.0,0.0,0.0,1.0,3.0,1646.0,0.0,0.0,1646.0,0.0,0.0,2.0,0.0,3.0,1.0,2.0,6.0,5.0,1.0,1.0,2007.0,1.0,3.0,870.0,4.0,4.0,2.0,192.0,80.0,0.0,0.0,0.0,0.0,0.0,11.0,2007.0,4.0,3.0,172260.66
160.0,1.0,24.0,2572.0,1.0,3.0,3.0,2.0,0.0,20.0,2.0,0.0,3.0,5.0,7.0,5.0,1999.0,1999.0,3.0,0.0,6.0,7.0,2.0,0.0,2.0,3.0,2.0,2.0,2.0,3.0,0.0,604.0,5.0,0.0,92.0,696.0,0.0,0.0,1.0,3.0,696.0,720.0,0.0,1416.0,1.0,0.0,2.0,1.0,3.0,1.0,2.0,6.0,5.0,0.0,5.0,1999.0,2.0,2.0,484.0,4.0,4.0,2.0,0.0,44.0,0.0,0.0,0.0,0.0,0.0,5.0,2010.0,5.0,2.0,405241.79
20.0,2.0,105.0,15431.0,1.0,3.0,3.0,4.0,0.0,15.0,2.0,0.0,0.0,2.0,10.0,5.0,2008.0,2008.0,3.0,0.0,9.0,11.0,3.0,200.0,0.0,3.0,2.0,0.0,2.0,1.0,2.0,1767.0,0.0,539.0,788.0,3094.0,0.0,0.0,1.0,3.0,2402.0,0.0,0.0,2402.0,1.0,0.0,2.0,0.0,2.0,1.0,0.0,10.0,5.0,2.0,1.0,2008.0,0.0,3.0,672.0,4.0,4.0,2.0,0.0,72.0,0.0,0.0,170.0,0.0,0.0,4.0,2009.0,5.0,2.0,342492.11
20.0,2.0,98.0,16033.0,1.0,0.0,3.0,2.0,0.0,15.0,2.0,0.0,0.0,2.0,9.0,5.0,2004.0,2005.0,3.0,0.0,9.0,11.0,1.0,378.0,2.0,3.0,2.0,0.0,2.0,1.0,2.0,1261.0,5.0,0.0,572.0,1833.0,0.0,0.0,1.0,3.0,1850.0,0.0,0.0,1850.0,1.0,0.0,2.0,0.0,3.0,1.0,2.0,8.0,5.0,1.0,1.0,2004.0,0.0,3.0,772.0,4.0,4.0,2.0,519.0,112.0,0.0,0.0,0.0,0.0,0.0,3.0,2006.0,5.0,2.0,212282.0
50.0,2.0,66.4251012145749,15660.0,1.0,0.0,3.0,0.0,0.0,5.0,2.0,0.0,0.0,0.0,7.0,9.0,1939.0,2006.0,1.0,0.0,9.0,11.0,1.0,312.0,2.0,2.0,1.0,3.0,2.0,3.0,1.0,341.0,5.0,0.0,457.0,798.0,0.0,0.0,1.0,3.0,1137.0,817.0,0.0,1954.0,0.0,1.0,1.0,1.0,3.0,1.0,2.0,8.0,5.0,2.0,1.0,1939.0,2.0,2.0,431.0,4.0,4.0,2.0,0.0,119.0,150.0,0.0,0.0,0.0,0.0,5.0,2008.0,5.0,2.0,105151.83
45.0,3.0,55.0,4388.0,1.0,0.0,0.0,4.0,0.0,16.0,1.0,0.0,0.0,1.0,5.0,7.0,1930.0,1950.0,1.0,0.0,11.0,12.0,2.0,0.0,3.0,2.0,0.0,3.0,2.0,3.0,3.0,116.0,5.0,0.0,556.0,672.0,0.0,0.0,1.0,3.0,840.0,0.0,0.0,840.0,0.0,0.0,1.0,0.0,3.0,1.0,3.0,5.0,5.0,1.0,1.0,1979.76,2.0,0.0,0.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,2007.0,5.0,2.0,176614.77
60.0,2.0,65.0,8125.0,1.0,3.0,3.0,4.0,0.0,7.0,2.0,0.0,0.0,5.0,6.0,5.0,1994.0,1995.0,1.0,0.0,5.0,5.0,2.0,0.0,3.0,3.0,2.0,2.0,2.0,3.0,5.0,0.0,5.0,0.0,702.0,702.0,0.0,2.0,1.0,3.0,702.0,779.0,0.0,1481.0,0.0,0.0,2.0,1.0,3.0,1.0,3.0,6.0,5.0,1.0,1.0,1994.0,0.0,2.0,343.0,4.0,4.0,2.0,0.0,36.0,0.0,0.0,0.0,0.0,0.0,3.0,2009.0,5.0,2.0,155380.0
60.0,2.0,66.4251012145749,10900.0,1.0,0.0,3.0,2.0,0.0,4.0,2.0,0.0,0.0,5.0,6.0,7.0,1977.0,1977.0,1.0,0.0,5.0,5.0,1.0,153.0,3.0,3.0,1.0,2.0,2.0,3.0,2.0,378.0,5.0,0.0,311.0,689.0,0.0,0.0,1.0,3.0,689.0,703.0,0.0,1392.0,0.0,0.0,1.0,1.0,3.0,1.0,3.0,6.0,5.0,0.0,1.0,1977.0,0.0,1.0,299.0,4.0,4.0,2.0,0.0,36.0,0.0,0.0,0.0,0.0,450.0,3.0,2010.0,5.0,2.0,118459.0
160.0,3.0,21.0,1680.0,1.0,3.0,3.0,4.0,0.0,1.0,2.0,0.0,3.0,5.0,6.0,7.0,1972.0,1972.0,1.0,0.0,5.0,5.0,1.0,281.0,3.0,3.0,1.0,3.0,2.0,3.0,1.0,317.0,5.0,0.0,355.0,672.0,0.0,2.0,1.0,3.0,672.0,546.0,0.0,1218.0,0.0,1.0,1.0,1.0,3.0,1.0,3.0,7.0,5.0,0.0,5.0,1972.0,2.0,1.0,264.0,4.0,4.0,2.0,0.0,28.0,0.0,0.0,0.0,0.0,0.0,5.0,2006.0,5.0,2.0,215956.23
20.0,2.0,75.0,9750.0,1.0,3.0,3.0,4.0,0.0,4.0,2.0,0.0,0.0,2.0,7.0,5.0,2000.0,2001.0,1.0,0.0,9.0,11.0,1.0,171.0,2.0,3.0,2.0,2.0,2.0,3.0,5.0,0.0,5.0,0.0,1630.0,1630.0,0.0,0.0,1.0,3.0,1630.0,0.0,0.0,1630.0,0.0,0.0,2.0,0.0,3.0,1.0,2.0,6.0,5.0,1.0,1.0,2000.0,2.0,2.0,451.0,4.0,4.0,2.0,74.0,234.0,0.0,0.0,0.0,0.0,0.0,10.0,2009.0,5.0,2.0,201372.18
80.0,2.0,85.0,10200.0,1.0,3.0,3.0,4.0,0.0,22.0,2.0,0.0,0.0,7.0,6.0,5.0,1988.0,1989.0,1.0,0.0,5.0,5.0,1.0,219.0,2.0,3.0,1.0,2.0,2.0,0.0,2.0,783.0,5.0,0.0,678.0,1461.0,0.0,0.0,1.0,3.0,1509.0,0.0,0.0,1509.0,1.0,0.0,2.0,0.0,3.0,1.0,2.0,5.0,5.0,1.0,1.0,1988.0,1.0,2.0,600.0,4.0,4.0,2.0,224.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,2008.0,5.0,0.0,96463.0
30.0,2.0,58.0,9098.0,1.0,0.0,3.0,4.0,0.0,6.0,2.0,0.0,0.0,2.0,4.0,7.0,1920.0,2002.0,1.0,0.0,10.0,12.0,2.0,0.0,3.0,3.0,0.0,3.0,2.0,2.0,0.0,348.0,5.0,0.0,180.0,528.0,0.0,0.0,1.0,3.0,605.0,0.0,0.0,605.0,1.0,0.0,1.0,0.0,2.0,1.0,3.0,5.0,5.0,0.0,1.0,1979.76,2.0,0.0,0.0,4.0,4.0,0.0,0.0,0.0,144.0,0.0,0.0,0.0,0.0,7.0,2007.0,5.0,2.0,135379.5
50.0,2.0,65.0,6435.0,1.0,3.0,3.0,4.0,0.0,2.0,6.0,0.0,0.0,0.0,6.0,5.0,1939.0,1950.0,1.0,0.0,6.0,7.0,2.0,0.0,3.0,3.0,0.0,3.0,2.0,3.0,5.0,0.0,5.0,0.0,972.0,972.0,0.0,2.0,1.0,3.0,972.0,605.0,0.0,1577.0,0.0,0.0,1.0,0.0,3.0,1.0,1.0,6.0,5.0,1.0,5.0,1939.0,2.0,1.0,312.0,4.0,4.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,2006.0,5.0,2.0,67110.94
30.0,2.0,45.0,8248.0,1.0,3.0,3.0,4.0,0.0,6.0,2.0,0.0,0.0,2.0,3.0,3.0,1914.0,1950.0,1.0,0.0,8.0,10.0,2.0,0.0,3.0,3.0,0.0,3.0,2.0,3.0,1.0,41.0,5.0,0.0,823.0,864.0,0.0,3.0,0.0,1.0,864.0,0.0,0.0,864.0,1.0,0.0,1.0,0.0,2.0,1.0,3.0,5.0,5.0,0.0,1.0,1979.76,2.0,0.0,0.0,4.0,4.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,9.0,2008.0,5.0,2.0,163022.64
120.0,3.0,66.4251012145749,4500.0,1.0,3.0,3.0,2.0,0.0,10.0,2.0,0.0,4.0,2.0,6.0,5.0,1999.0,1999.0,3.0,0.0,9.0,11.0,1.0,425.0,3.0,3.0,2.0,0.0,2.0,3.0,2.0,883.0,5.0,0.0,341.0,1224.0,0.0,0.0,1.0,3.0,1224.0,0.0,0.0,1224.0,1.0,0.0,2.0,0.0,2.0,1.0,3.0,5.0,5.0,0.0,1.0,1999.0,0.0,2.0,402.0,4.0,4.0,2.0,0.0,304.0,0.0,0.0,0.0,0.0,0.0,6.0,2009.0,5.0,2.0,196804.07
20.0,2.0,64.0,6762.0,1.0,3.0,3.0,4.0,0.0,4.0,2.0,0.0,0.0,2.0,7.0,5.0,2006.0,2006.0,1.0,0.0,9.0,11.0,3.0,24.0,2.0,3.0,2.0,2.0,2.0,0.0,2.0,686.0,5.0,0.0,501.0,1187.0,0.0,0.0,1.0,3.0,1208.0,0.0,0.0,1208.0,1.0,0.0,2.0,0.0,2.0,1.0,2.0,6.0,5.0,0.0,1.0,2006.0,1.0,2.0,632.0,4.0,4.0,2.0,105.0,61.0,0.0,0.0,0.0,0.0,0.0,2.0,2010.0,5.0,2.0,123407.66
20.0,2.0,70.0,9100.0,1.0,3.0,3.0,4.0,0.0,11.0,2.0,0.0,0.0,2.0,6.0,6.0,1959.0,1959.0,3.0,0.0,10.0,12.0,2.0,0.0,3.0,3.0,1.0,3.0,2.0,3.0,4.0,612.0,5.0,0.0,252.0,864.0,0.0,0.0,1.0,3.0,864.0,0.0,0.0,864.0,0.0,0.0,1.0,0.0,2.0,1.0,3.0,5.0,5.0,0.0,5.0,2008.0,2.0,1.0,300.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,450.0,10.0,2009.0,5.0,2.0,148497.75
90.0,2.0,91.0,11643.0,1.0,3.0,3.0,4.0,0.0,11.0,0.0,0.0,2.0,5.0,5.0,5.0,1969.0,1969.0,1.0,0.0,6.0,7.0,1.0,368.0,3.0,3.0,1.0,3.0,2.0,3.0,3.0,500.0,5.0,0.0,748.0,1248.0,0.0,3.0,1.0,3.0,1338.0,1296.0,0.0,2634.0,1.0,1.0,2.0,2.0,6.0,2.0,3.0,12.0,5.0,0.0,5.0,1969.0,2.0,4.0,968.0,4.0,4.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,2009.0,5.0,2.0,148972.68
120.0,3.0,66.4251012145749,4426.0,1.0,3.0,3.0,4.0,0.0,4.0,2.0,0.0,4.0,2.0,6.0,5.0,2004.0,2004.0,1.0,0.0,9.0,11.0,1.0,147.0,2.0,3.0,2.0,2.0,2.0,0.0,2.0,697.0,5.0,0.0,151.0,848.0,0.0,0.0,1.0,3.0,848.0,0.0,0.0,848.0,1.0,0.0,1.0,0.0,1.0,1.0,2.0,3.0,5.0,1.0,1.0,2004.0,1.0,2.0,420.0,4.0,4.0,2.0,149.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,2008.0,5.0,2.0,118750.5
160.0,3.0,21.0,1680.0,1.0,3.0,3.0,4.0,0.0,1.0,2.0,0.0,3.0,5.0,6.0,5.0,1972.0,1972.0,1.0,0.0,5.0,5.0,1.0,297.0,3.0,3.0,1.0,3.0,2.0,3.0,5.0,0.0,5.0,0.0,483.0,483.0,0.0,3.0,1.0,3.0,483.0,504.0,0.0,987.0,0.0,0.0,1.0,1.0,2.0,1.0,3.0,5.0,5.0,1.0,1.0,1972.0,2.0,1.0,288.0,4.0,4.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,2006.0,5.0,2.0,263585.93
60.0,2.0,78.0,12011.0,1.0,0.0,3.0,1.0,0.0,14.0,2.0,0.0,0.0,5.0,8.0,5.0,1998.0,1998.0,1.0,0.0,9.0,11.0,1.0,530.0,2.0,3.0,2.0,2.0,2.0,0.0,2.0,956.0,5.0,0.0,130.0,1086.0,0.0,0.0,1.0,3.0,1086.0,838.0,0.0,1924.0,1.0,0.0,2.0,1.0,3.0,1.0,2.0,7.0,5.0,1.0,1.0,1998.0,1.0,2.0,592.0,4.0,4.0,2.0,208.0,75.0,0.0,0.0,374.0,0.0,0.0,6.0,2006.0,5.0,2.0,301558.65
120.0,1.0,50.0,5119.0,1.0,0.0,3.0,1.0,0.0,20.0,2.0,0.0,4.0,2.0,9.0,5.0,1999.0,2000.0,1.0,0.0,6.0,7.0,1.0,60.0,2.0,3.0,2.0,0.0,2.0,0.0,2.0,1238.0,5.0,0.0,460.0,1698.0,0.0,0.0,1.0,3.0,1709.0,0.0,0.0,1709.0,1.0,0.0,2.0,0.0,2.0,1.0,2.0,5.0,5.0,1.0,1.0,1999.0,0.0,2.0,506.0,4.0,4.0,2.0,97.0,65.0,0.0,0.0,0.0,0.0,0.0,1.0,2008.0,1.0,0.0,130560.8
20.0,2.0,70.0,11200.0,1.0,3.0,3.0,4.0,0.0,18.0,2.0,0.0,0.0,2.0,5.0,5.0,1965.0,1965.0,3.0,0.0,5.0,5.0,2.0,0.0,3.0,3.0,1.0,3.0,2.0,3.0,4.0,906.0,5.0,0.0,134.0,1040.0,0.0,0.0,1.0,3.0,1040.0,0.0,0.0,1040.0,1.0,0.0,1.0,0.0,3.0,1.0,3.0,5.0,5.0,0.0,5.0,1965.0,2.0,1.0,384.0,4.0,4.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2008.0,5.0,2.0,126358.0
20.0,2.0,60.0,7332.0,1.0,3.0,3.0,4.0,0.0,11.0,2.0,0.0,0.0,2.0,6.0,6.0,1959.0,1959.0,1.0,0.0,11.0,13.0,1.0,207.0,3.0,3.0,1.0,3.0,2.0,3.0,1.0,414.0,5.0,0.0,450.0,864.0,0.0,0.0,1.0,3.0,864.0,0.0,0.0,864.0,1.0,0.0,1.0,0.0,2.0,1.0,2.0,4.0,5.0,0.0,1.0,1959.0,2.0,1.0,288.0,4.0,4.0,2.0,168.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,2006.0,5.0,0.0,243955.27
60.0,1.0,85.0,10625.0,1.0,3.0,3.0,4.0,0.0,20.0,2.0,0.0,0.0,5.0,7.0,5.0,2005.0,2005.0,1.0,0.0,4.0,4.0,2.0,0.0,2.0,3.0,2.0,2.0,2.0,3.0,5.0,0.0,5.0,0.0,1026.0,1026.0,0.0,0.0,1.0,3.0,1026.0,932.0,0.0,1958.0,0.0,0.0,2.0,1.0,3.0,1.0,2.0,9.0,5.0,1.0,1.0,2005.0,0.0,3.0,936.0,4.0,4.0,2.0,154.0,210.0,0.0,0.0,0.0,0.0,0.0,7.0,2008.0,5.0,2.0,153350.5
20.0,2.0,80.0,11600.0,1.0,3.0,3.0,4.0,0.0,11.0,2.0,0.0,0.0,2.0,6.0,5.0,1960.0,1960.0,3.0,0.0,10.0,12.0,1.0,175.0,3.0,3.0,1.0,3.0,2.0,3.0,4.0,565.0,5.0,0.0,818.0,1383.0,0.0,3.0,1.0,3.0,1383.0,0.0,0.0,1383.0,0.0,0.0,1.0,1.0,3.0,1.0,3.0,7.0,5.0,0.0,1.0,1960.0,1.0,1.0,292.0,4.0,4.0,2.0,0.0,45.0,0.0,0.0,0.0,0.0,0.0,4.0,2006.0,5.0,2.0,119495.72
190.0,3.0,60.0,11340.0,1.0,3.0,3.0,4.0,0.0,16.0,2.0,0.0,1.0,5.0,4.0,6.0,1885.0,1950.0,1.0,0.0,9.0,0.0,2.0,0.0,3.0,3.0,2.0,3.0,2.0,3.0,5.0,0.0,5.0,0.0,777.0,777.0,0.0,2.0,1.0,3.0,1246.0,1044.0,0.0,2290.0,0.0,0.0,2.0,0.0,4.0,2.0,3.0,11.0,5.0,0.0,5.0,1971.0,2.0,2.0,560.0,4.0,4.0,0.0,0.0,0.0,114.0,0.0,0.0,0.0,0.0,4.0,2010.0,5.0,2.0,143840.0
160.0,3.0,24.0,2522.0,1.0,3.0,3.0,4.0,0.0,6.0,2.0,0.0,3.0,5.0,7.0,5.0,2004.0,2004.0,1.0,0.0,9.0,11.0,3.0,50.0,2.0,3.0,2.0,2.0,2.0,3.0,5.0,0.0,5.0,0.0,970.0,970.0,0.0,0.0,1.0,3.0,970.0,739.0,0.0,1709.0,0.0,0.0,2.0,0.0,3.0,1.0,2.0,7.0,0.0,0.0,5.0,2004.0,2.0,2.0,380.0,4.0,4.0,2.0,0.0,40.0,0.0,0.0,0.0,0.0,0.0,4.0,2006.0,5.0,2.0,105968.0
30.0,3.0,40.0,3880.0,1.0,3.0,3.0,4.0,0.0,16.0,2.0,0.0,0.0,2.0,5.0,9.0,1945.0,1997.0,1.0,0.0,9.0,11.0,2.0,0.0,3.0,2.0,1.0,3.0,2.0,3.0,0.0,329.0,5.0,0.0,357.0,686.0,0.0,2.0,1.0,3.0,866.0,0.0,0.0,866.0,0.0,0.0,1.0,0.0,2.0,1.0,2.0,4.0,5.0,0.0,1.0,1979.76,2.0,0.0,0.0,4.0,4.0,2.0,58.0,42.0,0.0,0.0,0.0,0.0,0.0,8.0,2007.0,5.0,2.0,160832.34
75.0,3.0,65.0,8850.0,1.0,0.0,0.0,0.0,0.0,16.0,2.0,0.0,0.0,4.0,7.0,6.0,1916.0,1950.0,1.0,0.0,6.0,7.0,2.0,0.0,3.0,3.0,0.0,3.0,2.0,3.0,5.0,0.0,5.0,0.0,815.0,815.0,0.0,0.0,1.0,3.0,815.0,875.0,0.0,1690.0,0.0,0.0,1.0,0.0,3.0,1.0,3.0,7.0,5.0,1.0,5.0,1916.0,2.0,1.0,225.0,4.0,4.0,2.0,0.0,0.0,330.0,0.0,0.0,0.0,0.0,7.0,2006.0,3.0,2.0,152718.22
50.0,2.0,79.0,9490.0,1.0,3.0,3.0,4.0,0.0,11.0,0.0,0.0,0.0,0.0,6.0,7.0,1941.0,1950.0,1.0,0.0,10.0,12.0,2.0,0.0,3.0,3.0,1.0,3.0,2.0,3.0,1.0,403.0,4.0,165.0,238.0,806.0,0.0,3.0,1.0,0.0,958.0,620.0,0.0,1578.0,1.0,0.0,1.0,0.0,3.0,1.0,1.0,5.0,5.0,2.0,1.0,1941.0,2.0,1.0,240.0,4.0,4.0,2.0,0.0,0.0,32.0,0.0,0.0,0.0,0.0,8.0,2006.0,5.0,2.0,186740.39
20.0,2.0,65.0,8450.0,1.0,3.0,3.0,4.0,0.0,19.0,2.0,0.0,0.0,2.0,7.0,5.0,2000.0,2001.0,1.0,0.0,9.0,11.0,1.0,108.0,3.0,3.0,2.0,2.0,2.0,3.0,5.0,0.0,5.0,0.0,1349.0,1349.0,0.0,0.0,1.0,3.0,1349.0,0.0,0.0,1349.0,0.0,0.0,2.0,0.0,3.0,1.0,3.0,6.0,5.0,0.0,1.0,2000.0,2.0,2.0,539.0,4.0,4.0,2.0,120.0,55.0,0.0,0.0,0.0,0.0,0.0,12.0,2007.0,5.0,2.0,102108.6
30.0,2.0,56.0,4060.0,1.0,3.0,3.0,0.0,0.0,6.0,1.0,0.0,0.0,2.0,5.0,8.0,1922.0,1950.0,1.0,0.0,10.0,12.0,2.0,0.0,3.0,3.0,2.0,1.0,2.0,3.0,5.0,0.0,5.0,0.0,864.0,864.0,0.0,0.0,1.0,3.0,864.0,0.0,0.0,864.0,0.0,0.0,1.0,0.0,2.0,1.0,3.0,4.0,5.0,0.0,1.0,1979.76,2.0,0.0,0.0,4.0,4.0,2.0,0.0,96.0,0.0,0.0,0.0,0.0,0.0,7.0,2009.0,5.0,2.0,216367.11
70.0,3.0,50.0,5250.0,1.0,3.0,3.0,4.0,0.0,16.0,2.0,0.0,0.0,5.0,8.0,5.0,1872.0,1987.0,1.0,0.0,6.0,7.0,2.0,0.0,3.0,2.0,0.0,3.0,0.0,3.0,3.0,259.0,5.0,0.0,425.0,684.0,3.0,1.0,0.0,3.0,938.0,1215.0,205.0,2358.0,0.0,0.0,2.0,0.0,4.0,1.0,3.0,8.0,5.0,0.0,1.0,1979.76,2.0,0.0,0.0,4.0,4.0,2.0,0.0,54.0,20.0,0.0,0.0,0.0,0.0,12.0,2008.0,5.0,2.0,147023.68
120.0,3.0,66.4251012145749,4426.0,1.0,3.0,3.0,4.0,0.0,4.0,2.0,0.0,4.0,2.0,6.0,5.0,2004.0,2004.0,1.0,0.0,9.0,11.0,1.0,169.0,2.0,3.0,2.0,2.0,2.0,0.0,2.0,662.0,5.0,0.0,186.0,848.0,0.0,0.0,1.0,3.0,848.0,0.0,0.0,848.0,1.0,0.0,1.0,0.0,1.0,1.0,2.0,3.0,5.0,0.0,1.0,2004.0,1.0,2.0,420.0,4.0,4.0,2.0,160.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,2010.0,5.0,2.0,139875.78
90.0,2.0,92.0,12108.0,1.0,3.0,3.0,4.0,0.0,6.0,2.0,0.0,2.0,2.0,4.0,4.0,1955.0,1955.0,1.0,0.0,9.0,11.0,1.0,270.0,3.0,3.0,1.0,3.0,2.0,3.0,0.0,133.0,5.0,0.0,1307.0,1440.0,0.0,3.0,0.0,1.0,1440.0,0.0,0.0,1440.0,0.0,0.0,2.0,0.0,4.0,2.0,1.0,8.0,5.0,0.0,1.0,1979.76,2.0,0.0,0.0,4.0,4.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,2008.0,5.0,2.0,122289.08
20.0,2.0,60.0,8070.0,1.0,3.0,3.0,4.0,0.0,4.0,2.0,0.0,0.0,2.0,4.0,5.0,1994.0,1995.0,1.0,0.0,9.0,11.0,2.0,0.0,3.0,3.0,2.0,2.0,2.0,3.0,2.0,588.0,5.0,0.0,402.0,990.0,0.0,0.0,1.0,3.0,990.0,0.0,0.0,990.0,1.0,0.0,1.0,0.0,3.0,1.0,3.0,5.0,5.0,0.0,1.0,1979.76,2.0,0.0,0.0,4.0,4.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,2007.0,5.0,2.0,174050.84
